,1_early,1_late,2_early,2_late,3_early,3_late,4_early,4_late,5_early,5_late,6_early,6_late
0.77,4745,4745,3969.939219,4113.515124,3051.742836,2616.996207,2315.813063,2090.864233,1951.648918,1630.76484,1538.808399,1163.395835
0.78,4745,4745,4133.229264,4303.537901,3161.599165,2718.295249,2395.788609,2186.278674,2018.387973,1705.433254,1589.97651,1218.9871
0.79,4745,4745,4307.819943,4507.717707,3278.056821,2825.917583,2480.247678,2288.174839,2088.729998,1785.061633,1643.734848,1278.278042
0.8,4745,4745,4495.063359,4727.803743,3401.890152,2940.614177,2569.698655,2397.340989,2163.078526,1870.242242,1700.368487,1341.710041
0.81,4745,4745,4696.544639,4745,3534.008961,3063.268678,2664.736066,2514.707042,2241.904487,1961.672067,1760.209017,1409.802291
0.82,4745,4745,4745,4745,3675.491135,3194.929606,2766.060794,2641.379311,2325.761866,2060.178133,1823.645197,1483.170569
0.83,4745,4745,4745,4745,3827.625518,3336.852714,2874.506498,2778.686305,2415.308128,2166.750775,1891.136804,1562.551895
0.84,4745,4745,4745,4745,3991.969073,3490.557546,2991.074611,2928.23999,2511.331202,2282.587993,1963.232863,1648.837379
0.85,4745,4745,4745,4745,4170.424365,3657.904234,3116.981475,3092.019141,2614.785737,2409.155559,2040.596056,1743.116711
0.86,4745,4745,4745,4745,4365.346558,3841.199719,3253.722963,3272.48484,2726.842678,2548.269991,2124.035955,1846.739517
0.87,4745,4745,4745,4745,4579.693756,4043.3478,3403.164897,3472.743964,2848.958416,2702.215462,2214.555197,1961.401747
0.88,4745,4745,4745,4745,4745,4268.056176,3567.672504,3696.786206,2982.973502,2873.912463,2313.415082,2089.27019
0.89,4745,4745,4745,4745,4745,4520.046388,3750.300787,3949.837334,3131.257289,3067.167816,2422.231221,2233.166847
0.9,4745,4745,4745,4745,4745,4745,3955.083213,4238.902821,3296.926449,3287.057105,2543.117247,2396.850635
0.91,4745,4745,4745,4745,4745,4745,4187.485731,4573.55994,3484.187165,3540.531736,2678.908501,2585.463945
0.92,4745,4745,4745,4745,4745,4745,4455.152473,4745,3698.894486,3837.426175,2833.5252,2806.272438
0.93,4745,4745,4745,4745,4745,4745,4745,4745,3949.515625,4192.221756,3012.593086,3069.958146
0.94,4745,4745,4745,4745,4745,4745,4745,4745,4248.900436,4627.260564,3224.574047,3393.035981
0.95,4745,4745,4745,4745,4745,4745,4745,4745,4617.808687,4745,3483.001462,3802.763101
0.96,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3811.410417,4347.749056
0.97,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4256.032884,4745
0.98,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.99,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
