,1_early,1_late,2_early,2_late,3_early,3_late,4_early,4_late,5_early,5_late,6_early,6_late
0.5,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4111.081227,4111.081227
0.51,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4208.507478,4208.507478
0.52,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4308.306046,4308.306046
0.53,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4410.60142,4410.60142
0.54,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4515.5264,4515.5264
0.55,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4623.222906,4623.222906
0.56,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4733.842889,4733.842889
0.57,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.58,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.59,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.6,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.61,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.62,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.63,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.64,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.65,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.66,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.67,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.68,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.69,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.7,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.71,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.72,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.73,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.74,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.75,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.76,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.77,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.78,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.79,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.8,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.81,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.82,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.83,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.84,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.85,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.86,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.87,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.88,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.89,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.9,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.91,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.92,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.93,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.94,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.95,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.96,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.97,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.98,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.99,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
