,1_early,1_late,2_early,2_late,3_early,3_late,4_early,4_late,5_early,5_late,6_early,6_late
0.49,4745,4745,4745,4745,4745,4745,3862.198089,3862.198089,2411.046444,2411.046444,1404.281313,1404.281313
0.5,4745,4745,4745,4745,4745,4745,3945.186778,3945.186778,2463.174995,2463.174995,1439.907045,1439.907045
0.51,4745,4745,4745,4745,4745,4745,4029.372427,4029.372427,2515.328482,2515.328482,1475.766081,1475.766081
0.52,4745,4745,4745,4745,4745,4745,4114.888378,4114.888378,2567.530049,2567.530049,1511.866637,1511.866637
0.53,4745,4745,4745,4745,4745,4745,4201.873441,4201.873441,2619.804495,2619.804495,1548.218787,1548.218787
0.54,4745,4745,4745,4745,4745,4745,4290.473246,4290.473246,2672.178201,2672.178201,1584.834421,1584.834421
0.55,4745,4745,4745,4745,4745,4745,4380.841688,4380.841688,2724.67909,2724.67909,1621.727208,1621.727208
0.56,4745,4745,4745,4745,4745,4745,4473.142485,4473.142485,2777.336664,2777.336664,1658.912583,1658.912583
0.57,4745,4745,4745,4745,4745,4745,4567.550907,4567.550907,2830.196815,2830.196815,1696.407757,1696.407757
0.58,4745,4745,4745,4745,4745,4745,4664.25571,4664.25571,2883.342355,2883.342355,1734.231741,1734.231741
0.59,4745,4745,4745,4745,4745,4745,4745,4745,2936.859751,2936.859751,1772.405398,1772.405398
0.6,4745,4745,4745,4745,4745,4745,4745,4745,2990.834325,2990.834325,1810.951509,1810.951509
0.61,4745,4745,4745,4745,4745,4745,4745,4745,3045.351361,3045.351361,1849.894871,1849.894871
0.62,4745,4745,4745,4745,4745,4745,4745,4745,3100.497122,3100.497122,1889.262416,1889.262416
0.63,4745,4745,4745,4745,4745,4745,4745,4745,3156.359828,3156.359828,1929.083356,1929.083356
0.64,4745,4745,4745,4745,4745,4745,4745,4745,3213.030619,3213.030619,1969.389363,1969.389363
0.65,4745,4745,4745,4745,4745,4745,4745,4745,3270.604534,3270.604534,2010.214782,2010.214782
0.66,4745,4745,4745,4745,4745,4745,4745,4745,3329.181544,3329.181544,2051.5998,2051.5998
0.67,4745,4745,4745,4745,4745,4745,4745,4745,3388.867654,3388.867654,2093.607688,2093.607688
0.68,4745,4745,4745,4745,4745,4745,4745,4745,3449.776119,3449.776119,2136.313322,2136.313322
0.69,4745,4745,4745,4745,4745,4745,4745,4745,3512.028796,3512.028796,2179.795607,2179.795607
0.7,4745,4745,4745,4745,4745,4745,4745,4745,3575.757685,3575.757685,2224.138411,2224.138411
0.71,4745,4745,4745,4745,4745,4745,4745,4745,3641.106702,3641.106702,2269.431625,2269.431625
0.72,4745,4745,4745,4745,4745,4745,4745,4745,3708.233734,3708.233734,2315.772359,2315.772359
0.73,4745,4745,4745,4745,4745,4745,4745,4745,3777.313073,3777.313073,2363.266301,2363.266301
0.74,4745,4745,4745,4745,4745,4745,4745,4745,3848.538299,3848.538299,2412.029303,2412.029303
0.75,4745,4745,4745,4745,4745,4745,4745,4745,3922.12575,3922.12575,2462.189242,2462.189242
0.76,4745,4745,4745,4745,4745,4745,4745,4745,3998.318713,3998.318713,2513.888241,2513.888241
0.77,4745,4745,4745,4745,4745,4745,4745,4745,4077.392573,4077.392573,2567.285338,2567.285338
0.78,4745,4745,4745,4745,4745,4745,4745,4745,4159.661153,4159.661153,2622.559746,2622.559746
0.79,4745,4745,4745,4745,4745,4745,4745,4745,4245.484642,4245.484642,2679.914854,2679.914854
0.8,4745,4745,4745,4745,4745,4745,4745,4745,4335.279591,4335.279591,2739.58322,2739.58322
0.81,4745,4745,4745,4745,4745,4745,4745,4745,4429.531673,4429.531673,2801.832842,2801.832842
0.82,4745,4745,4745,4745,4745,4745,4745,4745,4528.812184,4528.812184,2866.975163,2866.975163
0.83,4745,4745,4745,4745,4745,4745,4745,4745,4633.799661,4633.799661,2935.375393,2935.375393
0.84,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3007.466034,3007.466034
0.85,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3083.764862,3083.764862
0.86,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3164.899278,3164.899278
0.87,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3251.639911,3251.639911
0.88,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3344.948054,3344.948054
0.89,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3446.044354,3446.044354
0.9,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3556.511265,3556.511265
0.91,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3678.451281,3678.451281
0.92,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3814.741695,3814.741695
0.93,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3969.466044,3969.466044
0.94,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4148.692263,4148.692263
0.95,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4361.994197,4361.994197
0.96,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4625.765415,4625.765415
0.97,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.98,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.99,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
