,1_early,1_late,2_early,2_late,3_early,3_late,4_early,4_late,5_early,5_late,6_early,6_late
0.64,568.0826196,568.0826196,586.2089217,586.2089217,636.9658931,636.9658931,764.4402519,764.4402519,812.5977617,812.5977617,925.6286833,925.6286833
0.65,613.2777636,613.2777636,620.0364388,620.0364388,651.2796592,651.2796592,785.7542742,785.7542742,836.9204162,836.9204162,948.6665379,948.6665379
0.66,659.9877577,659.9877577,653.4345049,653.4345049,666.0377754,666.0377754,807.7754046,807.7754046,861.8762184,861.8762184,972.0523235,972.0523235
0.67,707.84637,707.84637,686.5058553,686.5058553,681.2780761,681.2780761,830.5515361,830.5515361,887.4834589,887.4834589,995.8019269,995.8019269
0.68,756.5844909,756.5844909,719.3473514,719.3473514,697.0424547,697.0424547,854.1352369,854.1352369,913.7631567,913.7631567,1019.933693,1019.933693
0.69,806.0231621,806.0231621,752.0499123,752.0499123,713.3775106,713.3775106,878.5843778,878.5843778,940.7394181,940.7394181,1044.468603,1044.468603
0.7,856.0581985,856.0581985,784.6993248,784.6993248,730.3353216,730.3353216,903.9628666,903.9628666,968.4398353,968.4398353,1069.430492,1069.430492
0.71,906.6774157,906.6774157,817.3892082,817.3892082,747.9743736,747.9743736,930.3415123,930.3415123,996.8959363,996.8959363,1094.846307,1094.846307
0.72,958.1358128,958.1358128,850.2803844,850.2803844,766.3606877,766.3606877,957.7990467,957.7990467,1026.143698,1026.143698,1120.746432,1120.746432
0.73,1010.763092,1010.763092,883.5428365,883.5428365,785.5691973,785.5691973,986.4233396,986.4233396,1056.224141,1056.224141,1147.16507,1147.16507
0.74,1064.863581,1064.863581,917.3312263,917.3312263,805.6854448,805.6854448,1016.312853,1016.312853,1087.184021,1087.184021,1174.140709,1174.140709
0.75,1120.73376,1120.73376,951.7928445,951.7928445,826.8076918,826.8076918,1047.578393,1047.578393,1119.076653,1119.076653,1201.717481,1201.717481
0.76,1178.675521,1178.675521,987.0736194,987.0736194,849.0495681,849.0495681,1080.345409,1080.345409,1151.965816,1151.965816,1229.958614,1229.958614
0.77,1239.007183,1239.007183,1023.323057,1023.323057,872.543349,872.543349,1114.756919,1114.756919,1185.949531,1185.949531,1258.945469,1258.945469
0.78,1302.073807,1302.073807,1060.69872,1060.69872,897.4357136,897.4357136,1150.976427,1150.976427,1221.15098,1221.15098,1288.768177,1288.768177
0.79,1368.257883,1368.257883,1099.370677,1099.370677,923.8820717,923.8820717,1189.191884,1189.191884,1257.709044,1257.709044,1319.527205,1319.527205
0.8,1437.991324,1437.991324,1139.526282,1139.526282,952.0614005,952.0614005,1229.620723,1229.620723,1295.781619,1295.781619,1351.335676,1351.335676
0.81,1511.769718,1511.769718,1181.375645,1181.375645,982.1831291,982.1831291,1272.51626,1272.51626,1335.549876,1335.549876,1384.322247,1384.322247
0.82,1590.169992,1590.169992,1225.158191,1225.158191,1014.494224,1014.494224,1318.175893,1318.175893,1377.223665,1377.223665,1418.634721,1418.634721
0.83,1673.872988,1673.872988,1271.150827,1271.150827,1049.288416,1049.288416,1366.95176,1366.95176,1421.048454,1421.048454,1454.444659,1454.444659
0.84,1763.693088,1763.693088,1319.678407,1319.678407,1086.918388,1086.918388,1419.264784,1419.264784,1467.314397,1467.314397,1491.953363,1491.953363
0.85,1860.617971,1860.617971,1371.127493,1371.127493,1127.812115,1127.812115,1475.623458,1475.623458,1516.368377,1516.368377,1531.399777,1531.399777
0.86,1965.863172,1965.863172,1425.964866,1425.964866,1172.495172,1172.495172,1536.649433,1536.649433,1568.630271,1568.630271,1573.071106,1573.071106
0.87,2080.948731,2080.948731,1484.76303,1484.76303,1221.621771,1221.621771,1603.113048,1603.113048,1624.615396,1624.615396,1617.317362,1617.317362
0.88,2207.80959,2207.80959,1548.23621,1548.23621,1276.018923,1276.018923,1675.983797,1675.983797,1684.966149,1684.966149,1664.571767,1664.571767
0.89,2348.959189,2348.959189,1617.29258,1617.29258,1336.750909,1336.750909,1756.503859,1756.503859,1750.49779,1750.49779,1715.380076,1715.380076
0.9,2507.739873,2507.739873,1693.112366,1693.112366,1405.216209,1405.216209,1846.29851,1846.29851,1822.266658,1822.266658,1770.443982,1770.443982
0.91,2688.721036,2688.721036,1777.268917,1777.268917,1483.298405,1483.298405,1947.547799,1947.547799,1901.675426,1901.675426,1830.687592,1830.687592
0.92,2898.361561,2898.361561,1871.924444,1871.924444,1573.611066,1573.611066,2063.26496,2063.26496,1990.64234,1990.64234,1897.363471,1897.363471
0.93,3146.174717,3146.174717,1980.16313,1980.16313,1679.915678,1679.915678,2197.771458,2197.771458,2091.887375,2091.887375,1972.230367,1972.230367
0.94,3446.923347,3446.923347,2106.595234,2106.595234,1807.881049,1807.881049,2357.560646,2357.560646,2209.447335,2209.447335,2057.869946,2057.869946
0.95,3824.876396,3824.876396,2258.545765,2258.545765,1966.578448,1966.578448,2553.000804,2553.000804,2349.680371,2349.680371,2158.297443,2158.297443
0.96,4322.200127,4322.200127,2448.662516,2448.662516,2171.757528,2171.757528,2802.07794,2802.07794,2523.446098,2523.446098,2280.269189,2280.269189
0.97,4745,4745,2701.592673,2701.592673,2454.197656,2454.197656,3139.984676,3139.984676,2751.609556,2751.609556,2436.52934,2436.52934
0.98,4745,4745,3075.716009,3075.716009,2887.420717,2887.420717,3650.296415,3650.296415,3082.615094,3082.615094,2655.953004,2655.953004
0.99,4745,4745,3771.974554,3771.974554,3730.656331,3730.656331,4623.447839,4623.447839,3679.594864,3679.594864,3032.165651,3032.165651
