,1_early,1_late,2_early,2_late,3_early,3_late,4_early,4_late,5_early,5_late,6_early,6_late
0.46,4745,4745,4745,4745,4745,4745,4745,4745,3617.213112,3617.213112,2249.789543,2249.789543
0.47,4745,4745,4745,4745,4745,4745,4745,4745,3729.830401,3729.830401,2311.976636,2311.976636
0.48,4745,4745,4745,4745,4745,4745,4745,4745,3845.379914,3845.379914,2375.032141,2375.032141
0.49,4745,4745,4745,4745,4745,4745,4745,4745,3964.058999,3964.058999,2439.048804,2439.048804
0.5,4745,4745,4745,4745,4745,4745,4745,4745,4086.079254,4086.079254,2504.121439,2504.121439
0.51,4745,4745,4745,4745,4745,4745,4745,4745,4211.668288,4211.668288,2570.34781,2570.34781
0.52,4745,4745,4745,4745,4745,4745,4745,4745,4341.071716,4341.071716,2637.829516,2637.829516
0.53,4745,4745,4745,4745,4745,4745,4745,4745,4474.555402,4474.555402,2706.672882,2706.672882
0.54,4745,4745,4745,4745,4745,4745,4745,4745,4612.396719,4612.396719,2776.989895,2776.989895
0.55,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,2848.899196,2848.899196
0.56,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,2922.527156,2922.527156
0.57,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,2998.009058,2998.009058
0.58,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3075.490417,3075.490417
0.59,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3155.128459,3155.128459
0.6,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3237.093804,3237.093804
0.61,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3321.572394,3321.572394
0.62,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3408.767718,3408.767718
0.63,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3498.903399,3498.903399
0.64,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3592.224208,3592.224208
0.65,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3688.968327,3688.968327
0.66,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3789.37119,3789.37119
0.67,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,3893.690599,3893.690599
0.68,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4002.210455,4002.210455
0.69,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4115.244339,4115.244339
0.7,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4233.139705,4233.139705
0.71,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4356.282835,4356.282835
0.72,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4485.104716,4485.104716
0.73,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4620.088043,4620.088043
0.74,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.75,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.76,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.77,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.78,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.79,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.8,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.81,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.82,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.83,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.84,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.85,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.86,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.87,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.88,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.89,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.9,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.91,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.92,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.93,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.94,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.95,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.96,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.97,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.98,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
0.99,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745,4745
